EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 138884 138886 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
138884,18610427,    1,    0
138884,18610428,    0,    0
138884,18610429,    2,    0
138884,18610430,    3,    0
138884,18610501,    5,    0
138884,18610502,    3,    0
138884,18610503,  102,    0
138884,18610504,  188,    0
138884,18610505,    0,    0
138884,18610506,   15,    0
138884,18610507,  148,    0
138884,18610508,    0,    0
138884,18610509,    0,    0
138884,18610510,    0,    0
138884,18610511,    5,    0
138884,18610512,    7,    0
138884,18610513,   44,    0
138884,18610514,   19,    0
138884,18610515,    0,    0
138884,18610516,  153,    0
138884,18610517,    0,    0
138884,18610518,    0,    0
138884,18610519,    0,    0
138884,18610520,    0,    0
138884,18610521,    0,    0
138884,18610522,    0,    0
138884,18610523,    3,    0
138884,18610524,  116,    0
138884,18610525,    0,    0
138884,18610526,    2,    0
138884,18610527,    0,    0
138884,18610528,    0,    0
138884,18610529,    0,    0
138884,18610530,    0,    0
138884,18610531,    0,    0
138884,18610601,    0,    0
138884,18610602,    0,    0
138884,18610603,    0,    0
138884,18610604,    0,    0
138884,18610605,    0,    0
138884,18610606,    0,    0
138884,18610607,    0,    0
138884,18610608,    0,    0
138884,18610609,    0,    0
138884,18610610,    0,    0
138884,18610611,    0,    0
138884,18610612,    0,    0
138884,18610613,    0,    0
138884,18610614,    0,    0
138884,18610615,    0,    0
138884,18610616,    0,    0
138884,18610617,    0,    0
138884,18610618,    0,    0
138884,18610619,    0,    0
138884,18610620,    0,    0
138884,18610621,  181,    0
138884,18610622,    0,    0
138884,18610623,    0,    0
138884,18610624,    0,    0
138884,18610625,    0,    0
138884,18610626,    0,    0
138884,18610627,    0,    0
138884,18610628,    0,    0
138884,18610629,    0,    0
138884,18610630,   86,    0
138884,18610701,    0,    0
138884,18610702,    0,    0
138884,18610703,    0,    0
138884,18610704,   15,    0
