EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, LJUBLJANA BEZIGRAD (STAID: 228).
Blended and updated with sources: 105699 914015 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105699,19020122,    3,    0
105699,19020123,    4,    0
105699,19020124,    8,    0
105699,19020125,    6,    0
105699,19020126,    8,    0
105699,19020127,    6,    0
105699,19020128,    8,    0
105699,19020129,    6,    0
105699,19020130,    8,    0
105699,19020131,    8,    0
105699,19020201,    8,    0
105699,19020202,    8,    0
105699,19020203,    8,    0
105699,19020204,    8,    0
105699,19020205,    6,    0
105699,19020206,    7,    0
105699,19020207,    8,    0
105699,19020208,    8,    0
105699,19020209,    8,    0
105699,19020210,    8,    0
105699,19020211,    8,    0
105699,19020212,    8,    0
105699,19020213,    8,    0
105699,19020214,    8,    0
105699,19020215,    8,    0
105699,19020216,    8,    0
105699,19020217,    8,    0
105699,19020218,    8,    0
105699,19020219,    8,    0
105699,19020220,    8,    0
105699,19020221,    8,    0
105699,19020222,    8,    0
105699,19020223,    8,    0
105699,19020224,    8,    0
105699,19020225,    8,    0
105699,19020226,    8,    0
105699,19020227,    8,    0
105699,19020228,    8,    0
105699,19020301,    6,    0
105699,19020302,    0,    0
105699,19020303,    8,    0
105699,19020304,    8,    0
105699,19020305,    5,    0
105699,19020306,    0,    0
105699,19020307,    4,    0
105699,19020308,    2,    0
105699,19020309,    5,    0
105699,19020310,    2,    0
105699,19020311,    0,    0
105699,19020312,    1,    0
105699,19020313,    4,    0
105699,19020314,    5,    0
105699,19020315,    7,    0
105699,19020316,    8,    0
105699,19020317,    3,    0
105699,19020318,    2,    0
105699,19020319,    0,    0
105699,19020320,    0,    0
105699,19020321,    5,    0
105699,19020322,    6,    0
105699,19020323,    8,    0
105699,19020324,    8,    0
105699,19020325,    5,    0
105699,19020326,    8,    0
105699,19020327,    1,    0
105699,19020328,    5,    0
105699,19020329,    7,    0
105699,19020330,    4,    0
105699,19020331,    2,    0
105699,19020401,    2,    0
105699,19020402,    8,    0
105699,19020403,    7,    0
105699,19020404,    5,    0
105699,19020405,    8,    0
105699,19020406,    6,    0
105699,19020407,    6,    0
105699,19020408,    2,    0
105699,19020409,    0,    0
105699,19020410,    2,    0
105699,19020411,    8,    0
105699,19020412,    1,    0
105699,19020413,    3,    0
105699,19020414,    4,    0
105699,19020415,    6,    0
105699,19020416,    8,    0
105699,19020417,    6,    0
105699,19020418,    7,    0
105699,19020419,    0,    0
105699,19020420,    0,    0
105699,19020421,    3,    0
105699,19020422,    8,    0
105699,19020423,    5,    0
105699,19020424,    0,    0
105699,19020425,    0,    0
105699,19020426,    6,    0
105699,19020427,    8,    0
105699,19020428,    8,    0
105699,19020429,    6,    0
105699,19020430,    3,    0
105699,19020501,    3,    0
105699,19020502,    5,    0
105699,19020503,    6,    0
105699,19020504,    8,    0
105699,19020505,    8,    0
105699,19020506,    8,    0
105699,19020507,    2,    0
105699,19020508,    8,    0
105699,19020509,    8,    0
105699,19020510,    8,    0
105699,19020511,    7,    0
105699,19020512,    6,    0
105699,19020513,    7,    0
105699,19020514,    8,    0
105699,19020515,    8,    0
105699,19020516,    4,    0
105699,19020517,    8,    0
105699,19020518,    8,    0
105699,19020519,    6,    0
105699,19020520,    8,    0
105699,19020521,    4,    0
105699,19020522,    5,    0
105699,19020523,    3,    0
105699,19020524,    2,    0
105699,19020525,    7,    0
105699,19020526,    3,    0
105699,19020527,    2,    0
105699,19020528,    4,    0
105699,19020529,    0,    0
105699,19020530,    0,    0
105699,19020531,    1,    0
105699,19020601,    1,    0
105699,19020602,    0,    0
105699,19020603,    6,    0
105699,19020604,    8,    0
105699,19020605,    5,    0
105699,19020606,    8,    0
105699,19020607,    6,    0
105699,19020608,    8,    0
105699,19020609,    7,    0
105699,19020610,    6,    0
105699,19020611,    8,    0
105699,19020612,    5,    0
105699,19020613,    5,    0
105699,19020614,    6,    0
105699,19020615,    3,    0
105699,19020616,    5,    0
105699,19020617,    7,    0
105699,19020618,    7,    0
105699,19020619,    4,    0
105699,19020620,    4,    0
105699,19020621,    8,    0
105699,19020622,    2,    0
105699,19020623,    2,    0
105699,19020624,    2,    0
105699,19020625,    5,    0
105699,19020626,    7,    0
105699,19020627,    1,    0
105699,19020628,    1,    0
105699,19020629,    0,    0
105699,19020630,    0,    0
105699,19020701,    0,    0
105699,19020702,    5,    0
105699,19020703,    6,    0
105699,19020704,    4,    0
