EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 102105 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
102105,19080406,   10,    0
102105,19080407,    0,    0
102105,19080408,   41,    0
102105,19080409,   83,    0
102105,19080410,    0,    0
102105,19080411,    1,    0
102105,19080412,   18,    0
102105,19080413,    5,    0
102105,19080414,    0,    0
102105,19080415,   37,    0
102105,19080416,  106,    0
102105,19080417,  114,    0
102105,19080418,   22,    0
102105,19080419,    0,    0
102105,19080420,   38,    0
102105,19080421,    4,    0
102105,19080422,    2,    0
102105,19080423,   25,    0
102105,19080424,   11,    0
102105,19080425,   46,    0
102105,19080426,   45,    0
102105,19080427,   25,    0
102105,19080428,    5,    0
102105,19080429,    1,    0
102105,19080430,   32,    0
102105,19080501,   24,    0
102105,19080502,    0,    0
102105,19080503,   40,    0
102105,19080504,    5,    0
102105,19080505,   43,    0
102105,19080506,   44,    0
102105,19080507,   78,    0
102105,19080508,    0,    0
102105,19080509,   22,    0
102105,19080510,    0,    0
102105,19080511,   61,    0
102105,19080512,    0,    0
102105,19080513,   35,    0
102105,19080514,   16,    0
102105,19080515,   72,    0
102105,19080516,   24,    0
102105,19080517,   54,    0
102105,19080518,  137,    0
102105,19080519,  133,    0
102105,19080520,  110,    0
102105,19080521,   56,    0
102105,19080522,    0,    0
102105,19080523,   19,    0
102105,19080524,    0,    0
102105,19080525,    0,    0
102105,19080526,    0,    0
102105,19080527,   58,    0
102105,19080528,   41,    0
102105,19080529,   12,    0
102105,19080530,   21,    0
102105,19080531,  104,    0
102105,19080601,   93,    0
102105,19080602,   98,    0
102105,19080603,   98,    0
102105,19080604,   88,    0
102105,19080605,   31,    0
102105,19080606,   34,    0
102105,19080607,   54,    0
102105,19080608,    7,    0
102105,19080609,   44,    0
102105,19080610,   54,    0
102105,19080611,  114,    0
102105,19080612,   48,    0
102105,19080613,   58,    0
102105,19080614,   12,    0
102105,19080615,   94,    0
102105,19080616,   67,    0
102105,19080617,   28,    0
102105,19080618,   12,    0
102105,19080619,   35,    0
102105,19080620,   24,    0
102105,19080621,    0,    0
102105,19080622,   13,    0
102105,19080623,   30,    0
102105,19080624,   28,    0
102105,19080625,   89,    0
102105,19080626,   26,    0
102105,19080627,   64,    0
102105,19080628,   94,    0
102105,19080629,   78,    0
102105,19080630,  110,    0
102105,19080701,  132,    0
102105,19080702,  129,    0
102105,19080703,  135,    0
102105,19080704,   52,    0
102105,19080705,   39,    0
102105,19080706,   83,    0
