EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : daily Maximum temperature in 0.1 &#176;C
23-27 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102152 117875 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
911146,20160510,   -8,    0
911343,20160511,    0,    0
911146,20160512,  -14,    0
911146,20160513,  -26,    0
911343,20160514,  -33,    0
911343,20160515,  -54,    0
911343,20160516,  -56,    0
911343,20160517,  -44,    0
911146,20160518,  -69,    0
911146,20160519,  -21,    0
911146,20160520,  -55,    0
911343,20160521,   19,    0
911343,20160522,   31,    0
911146,20160523,   21,    0
911146,20160524,  -24,    0
911146,20160525,  -28,    0
911146,20160526,    1,    0
911146,20160527,   22,    0
911146,20160528,   31,    0
911146,20160529,   32,    0
911146,20160530,   -3,    0
911343,20160531,    6,    0
911146,20160601,   -9,    0
911146,20160602,  -11,    0
911146,20160603,   -8,    0
911146,20160604,    5,    0
911146,20160605,   11,    0
911146,20160606,   -3,    0
911146,20160607,   14,    0
911146,20160608,   22,    0
911146,20160609,    4,    0
911146,20160610,   -6,    0
911146,20160611,   19,    0
911146,20160612,    0,    0
911146,20160613,   -3,    0
911343,20160614,   22,    0
911146,20160615,    7,    0
911343,20160616,   26,    0
911146,20160617,   25,    0
911343,20160618,    1,    0
911343,20160619,   -5,    0
911146,20160620,  -19,    0
911343,20160621,   42,    0
911343,20160622,   75,    0
911343,20160623,  121,    0
911146,20160624,  114,    0
911146,20160625,  101,    0
911146,20160626,   71,    0
911343,20160627,   36,    0
911146,20160628,   -9,    0
911146,20160629,   46,    0
911343,20160630,   70,    0
911343,20160701,   79,    0
911146,20160702,   56,    0
911146,20160703,   55,    0
911343,20160704,   66,    0
911343,20160705,  101,    0
911146,20160706,   44,    0
911343,20160707,   65,    0
911146,20160708,   44,    0
911343,20160709,   64,    0
911343,20160710,  101,    0
911343,20160711,  116,    0
911343,20160712,   79,    0
911146,20160713,   54,    0
911146,20160714,   22,    0
911343,20160715,  -24,    0
911343,20160716,  -24,    0
911343,20160717,   16,    0
911146,20160718,   21,    0
911146,20160719,   45,    0
911343,20160720,   89,    0
911343,20160721,  110,    0
911146,20160722,   66,    0
911146,20160723,   72,    0
911146,20160724,   62,    0
911343,20160725,   67,    0
911343,20160726,   62,    0
911146,20160727,   49,    0
911343,20160728,   60,    0
911146,20160729,   36,    0
911146,20160730,   66,    0
911146,20160731,   76,    0
911146,20160801,   41,    0
911343,20160802,   49,    0
911343,20160803,   90,    0
911343,20160804,   81,    0
911146,20160805,   66,    0
911146,20160806,   -9,    0
911146,20160807,    1,    0
911146,20160808,   56,    0
911146,20160809,   47,    0
911343,20160810,    9,    0
911343,20160811,   -4,    0
911146,20160812,  -29,    0
911146,20160813,   14,    0
911146,20160814,   57,    0
911146,20160815,   62,    0
911146,20160816,   41,    0
911146,20160817,   54,    0
911343,20160818,   57,    0
911146,20160819,   30,    0
911146,20160820,   50,    0
911146,20160821,   50,    0
911146,20160822,  -10,    0
911146,20160823,    5,    0
911146,20160824,   49,    0
911146,20160825,   87,    0
911146,20160826,   97,    0
911343,20160827,  136,    0
911146,20160828,  111,    0
911146,20160829,   85,    0
911146,20160830,   31,    0
911146,20160831,   41,    0
911146,20160901,   46,    0
911146,20160902,   29,    0
911146,20160903,   51,    0
911146,20160904,   66,    0
911146,20160905,   36,    0
911146,20160906,   -4,    0
911146,20160907,   17,    0
911146,20160908,   46,    0
911146,20160909,   39,    0
911343,20160910,   67,    0
911343,20160911,   66,    0
911146,20160912,   45,    0
911146,20160913,   52,    0
911146,20160914,   50,    0
911146,20160915,   51,    0
911146,20160916,   26,    0
911146,20160917,   15,    0
911146,20160918,   -8,    0
911146,20160919,   -6,    0
911146,20160920,  -14,    0
911146,20160921,  -10,    0
911146,20160922,   -8,    0
911146,20160923,   -3,    0
911343,20160924,   19,    0
911343,20160925,   50,    0
911146,20160926,    1,    0
911146,20160927,   -5,    0
911343,20160928,   40,    0
911343,20160929,   66,    0
911146,20160930,   66,    0
911146,20161001,   16,    0
911146,20161002,    5,    0
911343,20161003,  -26,    0
911343,20161004,  -39,    0
911146,20161005,  -48,    0
911146,20161006,  -83,    0
911146,20161007,  -55,    0
911146,20161008,  -60,    0
911146,20161009,  -63,    0
911146,20161010,  -53,    0
911343,20161011,  -61,    0
911146,20161012,  -85,    0
911343,20161013,  -44,    0
911343,20161014,   -3,    0
911343,20161015,    0,    0
911343,20161016,    2,    0
911146,20161017,   16,    0
911146,20161018,  -18,    0
911146,20161019,  -36,    0
911146,20161020,  -41,    0
911146,20161021,  -79,    0
911146,20161022,  -89,    0
911146,20161023,  -71,    0
911146,20161024,  -10,    0
911146,20161025,    1,    0
911343,20161026,   -4,    0
911146,20161027,  -24,    0
911146,20161028,  -25,    0
911146,20161029,   -6,    0
911146,20161030,  -15,    0
911146,20161031,  -23,    0
911146,20161101,   -1,    0
911146,20161102,   -5,    0
911146,20161103,  -64,    0
911146,20161104,  -58,    0
911146,20161105,  -30,    0
911146,20161106,  -26,    0
911146,20161107,  -75,    0
911343,20161108,  -64,    0
911146,20161109,  -93,    0
911146,20161110,  -98,    0
911146,20161111, -101,    0
911146,20161112, -113,    0
911146,20161113,  -99,    0
911146,20161114,  -94,    0
911146,20161115,  -39,    0
911146,20161116,  -20,    0
911146,20161117,  -24,    0
911146,20161118,  -49,    0
911146,20161119,  -46,    0
911146,20161120,  -59,    0
911146,20161121,  -34,    0
911146,20161122,  -35,    0
911146,20161123,  -10,    0
911146,20161124,  -11,    0
911146,20161125,  -18,    0
911146,20161126,  -24,    0
911146,20161127,  -39,    0
911146,20161128,  -81,    0
911146,20161129, -131,    0
911146,20161130,  -21,    0
911146,20161201,  -75,    0
911146,20161202,  -75,    0
911146,20161203,  -71,    0
911146,20161204,  -61,    0
911146,20161205,  -73,    0
911146,20161206,  -89,    0
911146,20161207,  -43,    0
911146,20161208,   -8,    0
911146,20161209,   -4,    0
911146,20161210,   26,    0
911146,20161211,   14,    0
911146,20161212,  -93,    0
911146,20161213,  -64,    0
911146,20161214,  -69,    0
911146,20161215,  -40,    0
911146,20161216,  -55,    0
911146,20161217,  -55,    0
911146,20161218,  -54,    0
911146,20161219, -103,    0
911146,20161220,  -49,    0
911146,20161221,  -31,    0
911146,20161222,  -18,    0
911146,20161223,  -35,    0
911146,20161224,  -15,    0
911146,20161225,  -46,    0
911146,20161226,  -29,    0
911146,20161227,  -44,    0
911146,20161228, -114,    0
911146,20161229,  -94,    0
911146,20161230,  -79,    0
911146,20161231,  -56,    0
911146,20170101,  -40,    0
911146,20170102,  -55,    0
911146,20170103, -114,    0
911146,20170104,  -94,    0
911146,20170105, -193,    0
911146,20170106, -253,    0
911146,20170107, -178,    0
911146,20170108,  -11,    0
911146,20170109, -156,    0
911146,20170110, -144,    0
911146,20170111, -129,    0
911146,20170112, -101,    0
911146,20170113, -103,    0
911146,20170114, -164,    0
911146,20170115, -171,    0
911146,20170116, -200,    0
911146,20170117, -198,    0
911146,20170118, -151,    0
911146,20170119, -133,    0
911146,20170120, -109,    0
911146,20170121,  -76,    0
911146,20170122,  -86,    0
911146,20170123,  -95,    0
911146,20170124, -104,    0
911146,20170125,  -75,    0
911146,20170126,  -71,    0
911146,20170127,  -54,    0
911146,20170128,  -54,    0
911146,20170129,  -70,    0
911146,20170130,  -64,    0
911146,20170131,  -68,    0
911146,20170201,  -74,    0
911146,20170202,  -69,    0
911146,20170203,  -63,    0
911146,20170204,  -80,    0
911146,20170205,  -78,    0
911146,20170206,  -74,    0
911146,20170207, -115,    0
911146,20170208,  -98,    0
911146,20170209,  -99,    0
911146,20170210,  -95,    0
911146,20170211,  -94,    0
911146,20170212,  -59,    0
911146,20170213,  -68,    0
911146,20170214,  -23,    0
911146,20170215,  -21,    0
911146,20170216,  -31,    0
911146,20170217,  -65,    0
911146,20170218, -116,    0
911146,20170219,  -94,    0
911146,20170220,  -83,    0
911146,20170221,  -48,    0
911146,20170222,  -46,    0
911146,20170223,  -39,    0
911146,20170224,  -58,    0
911146,20170225,  -74,    0
911146,20170226,   -6,    0
911146,20170227,  -40,    0
911146,20170228,  -80,    0
911146,20170301,  -86,    0
911146,20170302,  -54,    0
911146,20170303,  -96,    0
911146,20170304,  -70,    0
911146,20170305,  -75,    0
911146,20170306, -105,    0
911146,20170307, -108,    0
911146,20170308,  -95,    0
911146,20170309,  -50,    0
911146,20170310,  -66,    0
911146,20170311,  -96,    0
911146,20170312,  -94,    0
911146,20170313,  -90,    0
911146,20170314,  -78,    0
911146,20170315,  -54,    0
911146,20170316,  -54,    0
911146,20170317,  -28,    0
911146,20170318,  -28,    0
911146,20170319,  -29,    0
911146,20170320,   -8,    0
911146,20170321,   77,    0
911146,20170322,  -35,    0
911146,20170323,  -36,    0
911146,20170324,  -14,    0
911146,20170325,   -5,    0
911146,20170326,  -19,    0
911146,20170327,  -14,    0
911146,20170328,   -4,    0
911146,20170329,  -44,    0
911146,20170330,    4,    0
911146,20170331,    1,    0
911146,20170401,  -23,    0
911146,20170402,  -19,    0
911146,20170403,  -23,    0
911146,20170404,  -16,    0
911146,20170405,  -24,    0
911146,20170406,  -79,    0
911146,20170407,  -59,    0
911146,20170408,  -36,    0
911146,20170409,   -9,    0
911146,20170410,    1,    0
911146,20170411,  -30,    0
911146,20170412,  -19,    0
911146,20170413,  -30,    0
911146,20170414,  -10,    0
911343,20170415,  -28,    0
911343,20170416,  -49,    0
911146,20170417,  -56,    0
911146,20170418,  -80,    0
911146,20170419, -150,    0
911146,20170420, -154,    0
911146,20170421,  -88,    0
911146,20170422,  -61,    0
911146,20170423,  -79,    0
911146,20170424,   81,    0
911146,20170425,  -46,    0
911146,20170426,  -43,    0
911146,20170427,  -25,    0
911146,20170428,  -34,    0
911146,20170429,  -68,    0
911146,20170430,  -48,    0
911146,20170501,  -31,    0
911146,20170502,  -54,    0
911146,20170503,  -45,    0
911146,20170504,  -45,    0
911146,20170505,  -34,    0
911146,20170506,  -19,    0
911146,20170507,  -25,    0
911146,20170508,  -23,    0
911146,20170509,  -45,    0
911146,20170510,  -21,    0
911146,20170511,  -24,    0
911146,20170512,   -5,    0
911146,20170513,    6,    0
911146,20170514,   15,    0
911146,20170515,  -13,    0
911146,20170516,   -4,    0
911146,20170517,   26,    0
911146,20170518,   52,    0
911146,20170519,   29,    0
911146,20170520,    0,    0
911146,20170521,    2,    0
911146,20170522,   19,    0
911146,20170523,    9,    0
911146,20170524,   -1,    0
911146,20170525,  -15,    0
911146,20170526,    1,    0
911146,20170527,   36,    0
911146,20170528,   61,    0
911146,20170529,   65,    0
911146,20170530,   75,    0
911146,20170531,   75,    0
911146,20170601,   72,    0
911146,20170602,   57,    0
911146,20170603,   64,    0
911146,20170604,   49,    0
911146,20170605,   20,    0
911146,20170606,   15,    0
911146,20170607,   -6,    0
911146,20170608,   34,    0
911146,20170609,   69,    0
911146,20170610,   31,    0
911146,20170611,   81,    0
911146,20170612,  109,    0
911146,20170613,  100,    0
911146,20170614,   79,    0
911146,20170615,   84,    0
911146,20170616,   74,    0
911146,20170617,   19,    0
911146,20170618,   64,    0
911146,20170619,   79,    0
911146,20170620,   99,    0
911146,20170621,   85,    0
911146,20170622,  127,    0
911146,20170623,   99,    0
911146,20170624,  131,    0
911146,20170625,   87,    0
911146,20170626,  106,    0
911146,20170627,   84,    0
911146,20170628,   55,    0
911146,20170629,   26,    0
911146,20170630,   10,    0
911146,20170701,   15,    0
911146,20170702,    9,    0
911146,20170703,   15,    0
911146,20170704,   67,    0
911146,20170705,   91,    0
911146,20170706,  106,    0
911146,20170707,   99,    0
911146,20170708,   87,    0
911146,20170709,  100,    0
911146,20170710,   70,    0
911146,20170711,   67,    0
911146,20170712,   72,    0
911146,20170713,   76,    0
911146,20170714,   46,    0
911146,20170715,    6,    0
911146,20170716,   11,    0
911146,20170717,   25,    0
911146,20170718,   51,    0
911146,20170719,   95,    0
911146,20170720,   89,    0
911146,20170721,   66,    0
911146,20170722,   95,    0
911146,20170723,   82,    0
911146,20170724,   60,    0
911146,20170725,    7,    0
911146,20170726,   -1,    0
911146,20170727,  -18,    0
911146,20170728,   71,    0
911146,20170729,   95,    0
911146,20170730,  101,    0
911146,20170731,  115,    0
911146,20170801,  122,    0
911146,20170802,  121,    0
911146,20170803,  134,    0
911146,20170804,  144,    0
911146,20170805,  130,    0
911146,20170806,   87,    0
911146,20170807,   65,    0
911146,20170808,   69,    0
911146,20170809,   62,    0
911146,20170810,   65,    0
911146,20170811,   44,    0
911146,20170812,    9,    0
911146,20170813,   35,    0
911146,20170814,   62,    0
911146,20170815,   81,    0
911146,20170816,   76,    0
911146,20170817,   85,    0
911146,20170818,   81,    0
911146,20170819,   66,    0
911146,20170820,    0,    0
911146,20170821,    1,    0
911146,20170822,   31,    0
911146,20170823,   40,    0
911146,20170824,   91,    0
911146,20170825,   92,    0
911146,20170826,   99,    0
911146,20170827,   92,    0
911146,20170828,   74,    0
911146,20170829,   81,    0
911146,20170830,  121,    0
911146,20170831,  102,    0
911146,20170901,   76,    0
911146,20170902,   14,    0
911146,20170903,  -18,    0
911146,20170904,  -19,    0
911146,20170905,    5,    0
911146,20170906,   35,    0
911146,20170907,   12,    0
911146,20170908,   19,    0
911146,20170909,   10,    0
911146,20170910,    5,    0
911146,20170911,   25,    0
911146,20170912,   -3,    0
911146,20170913,   10,    0
911146,20170914,    6,    0
911146,20170915,  -25,    0
911146,20170916,  -11,    0
911146,20170917,  -28,    0
911146,20170918,  -44,    0
911146,20170919,   95,    0
911146,20170920,  -61,    0
911146,20170921,  -44,    0
911146,20170922,   -5,    0
911146,20170923,    5,    0
911146,20170924,   -9,    0
911146,20170925,  -10,    0
911146,20170926,   -9,    0
911146,20170927,  -19,    0
911146,20170928,    9,    0
911146,20170929,    2,    0
911146,20170930,   11,    0
911146,20171001,    7,    0
911146,20171002,   11,    0
911146,20171003,   22,    0
911146,20171004,   16,    0
911146,20171005,   39,    0
911146,20171006,   11,    0
911146,20171007,  -66,    0
911146,20171008,  -41,    0
911146,20171009,  -34,    0
911146,20171010,  -26,    0
911146,20171011,    2,    0
911146,20171012,    5,    0
911146,20171013,   30,    0
911146,20171014,   46,    0
911146,20171015,   57,    0
911146,20171016,   57,    0
911146,20171017,   56,    0
911146,20171018,   47,    0
911146,20171019,   17,    0
911146,20171020,   29,    0
911146,20171021,   17,    0
911146,20171022,    1,    0
911146,20171023,  -81,    0
911146,20171024,  -68,    0
911146,20171025,   16,    0
911146,20171026,   29,    0
911146,20171027,   11,    0
911146,20171028,  -53,    0
911146,20171029,  -28,    0
911146,20171030, -104,    0
911146,20171031,  -60,    0
911146,20171101,  -31,    0
911146,20171102,   -9,    0
911146,20171103,  -13,    0
911146,20171104,   11,    0
911146,20171105,  -31,    0
911146,20171106,  -43,    0
911146,20171107,  -35,    0
911146,20171108,  -59,    0
911146,20171109,  -63,    0
911146,20171110,  -69,    0
911146,20171111,  -69,    0
911146,20171112,  -50,    0
911146,20171113,  -70,    0
911146,20171114,  -85,    0
911146,20171115,  -43,    0
911146,20171116,  -44,    0
911146,20171117,  -48,    0
911146,20171118,  -91,    0
911146,20171119, -101,    0
911146,20171120,  -90,    0
911146,20171121,  -70,    0
911146,20171122,  -24,    0
911146,20171123,    1,    0
911146,20171124,  -38,    0
911146,20171125,  -39,    0
911146,20171126, -100,    0
911146,20171127, -119,    0
911146,20171128,  -80,    0
911146,20171129,  -95,    0
911146,20171130, -144,    0
911146,20171201, -118,    0
911146,20171202, -123,    0
911146,20171203, -169,    0
911146,20171204, -129,    0
911146,20171205, -104,    0
911146,20171206,  -80,    0
911146,20171207,  -65,    0
911146,20171208,  -79,    0
911146,20171209, -153,    0
911146,20171210, -141,    0
911146,20171211,  -80,    0
911146,20171212,  -56,    0
911146,20171213, -105,    0
911146,20171214, -108,    0
911146,20171215, -101,    0
911146,20171216, -148,    0
911146,20171217, -158,    0
911146,20171218, -180,    0
911146,20171219, -144,    0
911146,20171220, -155,    0
911146,20171221,  -75,    0
911146,20171222,  -81,    0
911146,20171223,  -70,    0
911146,20171224,  -18,    0
911146,20171225,   -6,    0
911146,20171226,  -16,    0
911146,20171227,  -94,    0
911146,20171228, -149,    0
911146,20171229, -170,    0
911146,20171230,  -78,    0
911146,20171231,  -43,    0
911146,20180101,  -30,    0
911146,20180102,  -94,    0
911146,20180103,  -71,    0
911146,20180104,  -46,    0
911146,20180105,  -61,    0
911146,20180106,  -65,    0
911146,20180107,  -61,    0
911146,20180108,  -59,    0
911146,20180109,  -60,    0
911146,20180110,  -88,    0
911146,20180111,  -93,    0
911146,20180112, -111,    0
911146,20180113,  -94,    0
911146,20180114, -123,    0
911146,20180115, -125,    0
911146,20180116, -105,    0
911146,20180117, -108,    0
911146,20180118,  -86,    0
911146,20180119, -104,    0
911146,20180120, -151,    0
911146,20180121, -126,    0
911146,20180122,  -66,    0
911146,20180123,  -86,    0
911146,20180124,  -34,    0
911146,20180125,  -21,    0
911146,20180126,  -60,    0
911146,20180127,  -50,    0
911146,20180128,  -43,    0
911146,20180129,  -23,    0
911146,20180130,    0,    0
911146,20180131,  -46,    0
911146,20180201,  -73,    0
911146,20180202, -123,    0
911146,20180203, -163,    0
911146,20180204, -128,    0
911146,20180205, -129,    0
911146,20180206,  -20,    0
911146,20180207,  -79,    0
911146,20180208, -100,    0
911146,20180209, -111,    0
911146,20180210, -145,    0
911146,20180211,  -94,    0
911146,20180212,  -96,    0
911146,20180213, -134,    0
911146,20180214, -185,    0
911146,20180215,  -59,    0
911146,20180216,  -44,    0
911146,20180217,  -65,    0
911146,20180218, -126,    0
911146,20180219, -126,    0
911146,20180220, -145,    0
911146,20180221, -149,    0
911146,20180222, -108,    0
911146,20180223,  -79,    0
911146,20180224,  -85,    0
911146,20180225, -124,    0
911146,20180226, -248,    0
911146,20180227, -303,    0
911146,20180228, -188,    0
911146,20180301,  -70,    0
911146,20180302,  -60,    0
911146,20180303,  -95,    0
911146,20180304,  -94,    0
911146,20180305,  -64,    0
911146,20180306,  -71,    0
911146,20180307,  -75,    0
911146,20180308, -109,    0
911146,20180309, -113,    0
911146,20180310,  -30,    0
911146,20180311,  -44,    0
911146,20180312,  -54,    0
911146,20180313,  -49,    0
911146,20180314,  -79,    0
911146,20180315,  -85,    0
911146,20180316,  -80,    0
911146,20180317,  -53,    0
911146,20180318,  -66,    0
911146,20180319,  -64,    0
911146,20180320, -120,    0
911146,20180321, -153,    0
911146,20180322, -155,    0
911146,20180323, -121,    0
911146,20180324,  -88,    0
911343,20180325,  -93,    0
911146,20180326,  -89,    0
911146,20180327,  -68,    0
911146,20180328,  -60,    0
911146,20180329,  -54,    0
911146,20180330,  -59,    0
911146,20180331,  -40,    0
911146,20180401,  -73,    0
911146,20180402,  -70,    0
911146,20180403,  -40,    0
911146,20180404,  -38,    0
911146,20180405,  -20,    0
911146,20180406,    1,    0
911146,20180407,    5,    0
911146,20180408,  -21,    0
911146,20180409,  -31,    0
911146,20180410,  -41,    0
911146,20180411,  -46,    0
911146,20180412,  -49,    0
911146,20180413,  -46,    0
911146,20180414,  -16,    0
911146,20180415,  -14,    0
911146,20180416,   -4,    0
911146,20180417,  -31,    0
911146,20180418,  -28,    0
911146,20180419,   32,    0
911146,20180420,   37,    0
911146,20180421,   41,    0
911146,20180422,   40,    0
911146,20180423,   39,    0
911146,20180424,   16,    0
911146,20180425,   29,    0
911146,20180426,   20,    0
911146,20180427,   -6,    0
911146,20180428,   15,    0
911146,20180429,   11,    0
911146,20180430,   -9,    0
911146,20180501,  -29,    0
911146,20180502,   -9,    0
911146,20180503,    6,    0
911146,20180504,    2,    0
911146,20180505,   10,    0
911146,20180506,   14,    0
911146,20180507,   36,    0
911146,20180508,   16,    0
911146,20180509,  -13,    0
911343,20180510,   11,    0
911146,20180511,    7,    0
911146,20180512,   26,    0
911146,20180513,   25,    0
911146,20180514,    9,    0
911146,20180515,  -14,    0
911146,20180516,   -4,    0
911146,20180517,   -5,    0
911146,20180518,  -24,    0
911146,20180519,   12,    0
911146,20180520,   11,    0
911146,20180521,    0,    0
911146,20180522,   14,    0
911343,20180523,   -4,    0
911146,20180524,   21,    0
911343,20180525,   31,    0
911146,20180526,   62,    0
911146,20180527,   44,    0
911146,20180528,   46,    0
911146,20180529,   30,    0
911146,20180530,   76,    0
911146,20180531,   90,    0
911146,20180601,   71,    0
911146,20180602,   61,    0
911146,20180603,   74,    0
911146,20180604,   87,    0
911146,20180605,   54,    0
911146,20180606,   60,    0
911146,20180607,   66,    0
911146,20180608,   50,    0
911146,20180609,   76,    0
911146,20180610,  102,    0
911146,20180611,   84,    0
911146,20180612,   62,    0
911146,20180613,   27,    0
911146,20180614,    0,    0
911146,20180615,    6,    0
911146,20180616,   46,    0
911146,20180617,   40,    0
911146,20180618,   21,    0
911146,20180619,   35,    0
911146,20180620,  106,    0
911146,20180621,  105,    0
911146,20180622,   41,    0
911146,20180623,  -13,    0
911146,20180624,   17,    0
911146,20180625,    2,    0
911146,20180626,    1,    0
911146,20180627,   -5,    0
911146,20180628,    1,    0
911146,20180629,   31,    0
911146,20180630,   49,    0
911146,20180701,   76,    0
911146,20180702,   97,    0
911146,20180703,   87,    0
911146,20180704,   67,    0
911146,20180705,   91,    0
911146,20180706,   39,    0
911146,20180707,   20,    0
911146,20180708,   16,    0
911146,20180709,   24,    0
911146,20180710,   60,    0
911146,20180711,   24,    0
911146,20180712,   96,    0
911146,20180713,   66,    0
911146,20180714,   77,    0
911146,20180715,   70,    0
911146,20180716,   60,    0
911146,20180717,   36,    0
911146,20180718,   36,    0
911146,20180719,   70,    0
911146,20180720,   94,    0
911146,20180721,   49,    0
911146,20180722,   35,    0
911146,20180723,   26,    0
911146,20180724,   65,    0
911146,20180725,   61,    0
911146,20180726,   47,    0
911146,20180727,   44,    0
911146,20180728,   92,    0
911146,20180729,   86,    0
911146,20180730,   86,    0
911146,20180731,  116,    0
911146,20180801,  105,    0
911146,20180802,   71,    0
911146,20180803,   79,    0
911146,20180804,  102,    0
911146,20180805,   95,    0
911146,20180806,  124,    0
911146,20180807,  101,    0
911146,20180808,   92,    0
911146,20180809,   86,    0
911146,20180810,   61,    0
911146,20180811,   79,    0
911146,20180812,   79,    0
911146,20180813,   91,    0
911146,20180814,   50,    0
911146,20180815,   22,    0
911146,20180816,   66,    0
911146,20180817,   61,    0
911146,20180818,   84,    0
911146,20180819,   85,    0
911146,20180820,   81,    0
911146,20180821,   99,    0
911146,20180822,   97,    0
911146,20180823,   97,    0
911146,20180824,   79,    0
911146,20180825,   35,    0
911146,20180826,  -25,    0
911146,20180827,   15,    0
911146,20180828,   72,    0
911146,20180829,   87,    0
911146,20180830,   59,    0
911146,20180831,   21,    0
911146,20180901,   15,    0
911146,20180902,   17,    0
911146,20180903,   11,    0
911146,20180904,   17,    0
911146,20180905,   46,    0
911146,20180906,   51,    0
911146,20180907,   36,    0
911146,20180908,   49,    0
911146,20180909,   52,    0
911146,20180910,   44,    0
911146,20180911,   79,    0
911146,20180912,  104,    0
911146,20180913,   71,    0
911146,20180914,   51,    0
911146,20180915,   51,    0
911146,20180916,   64,    0
911146,20180917,   59,    0
911146,20180918,   66,    0
911146,20180919,   37,    0
911146,20180920,   51,    0
911146,20180921,   66,    0
911146,20180922,   46,    0
911146,20180923,   61,    0
911146,20180924,   59,    0
911146,20180925,  -61,    0
911146,20180926,   11,    0
911146,20180927,   52,    0
911146,20180928,   46,    0
911146,20180929,   19,    0
911343,20180930,   37,    0
911146,20181001,   -8,    0
911343,20181002,  -19,    0
911146,20181003,  -14,    0
911146,20181004,   26,    0
911146,20181005,   44,    0
911146,20181006,    6,    0
911146,20181007,   11,    0
911146,20181008,   -4,    0
911146,20181009,   16,    0
911146,20181010,    9,    0
911146,20181011,  -15,    0
911146,20181012,   22,    0
911146,20181013,   15,    0
911343,20181014,   -3,    0
911146,20181015,  -15,    0
911146,20181016,  -29,    0
911146,20181017,  -20,    0
911146,20181018,   11,    0
911146,20181019,   -6,    0
911146,20181020,   -4,    0
911146,20181021,  -69,    0
911146,20181022,  -39,    0
911146,20181023,  -15,    0
911146,20181024,  -14,    0
911146,20181025,  -16,    0
911146,20181026,   -3,    0
911146,20181027,  -24,    0
911146,20181028,  -19,    0
911146,20181029,   -6,    0
911146,20181030,   -4,    0
911146,20181031,  -43,    0
911146,20181101,  -29,    0
911146,20181102,  107,    0
911146,20181103,   -8,    0
911146,20181104,   -8,    0
911146,20181105,  -13,    0
911146,20181106,  -19,    0
911146,20181107,  -18,    0
911146,20181108,  -24,    0
911146,20181109,  -24,    0
911146,20181110,  -28,    0
911343,20181111,  -29,    0
911146,20181112,    5,    0
911146,20181113,    9,    0
911146,20181114,  -15,    0
911146,20181115,    2,    0
911146,20181116,  -25,    0
911146,20181117,  -88,    0
911146,20181118, -105,    0
911146,20181119,  -89,    0
911146,20181120,  -74,    0
911146,20181121,  -54,    0
911146,20181122,  -60,    0
911146,20181123,  -66,    0
911146,20181124,  -48,    0
911146,20181125,  -65,    0
911146,20181126,  -64,    0
911146,20181127, -104,    0
911146,20181128, -126,    0
911146,20181129,  -29,    0
911146,20181130,  -25,    0
911146,20181201,  -83,    0
911343,20181202,  -35,    0
911146,20181203,  -38,    0
911146,20181204,  -53,    0
911146,20181205,  -98,    0
911146,20181206,  -43,    0
911146,20181207,  -49,    0
911343,20181208,  -28,    0
911343,20181209,  -99,    0
911146,20181210, -109,    0
911146,20181211, -149,    0
911146,20181212, -141,    0
911146,20181213, -128,    0
911146,20181214, -100,    0
911343,20181215, -173,    0
911146,20181216, -150,    0
911146,20181217, -110,    0
911146,20181218, -129,    0
911146,20181219,  -66,    0
911146,20181220,  -95,    0
911146,20181221,  -49,    0
911146,20181222,  -40,    0
911146,20181223,  -64,    0
911146,20181224,  -44,    0
911343,20181225, -134,    0
911343,20181226,  -68,    0
911146,20181227,  -64,    0
911146,20181228,  -39,    0
911146,20181229,  -63,    0
911343,20181230,  -71,    0
911146,20181231, -128,    0
911343,20190101,  -69,    0
911146,20190102,  -76,    0
911146,20190103, -206,    0
911146,20190104, -218,    0
911343,20190105, -125,    0
911343,20190106, -133,    0
911146,20190107, -134,    0
911146,20190108,  -96,    0
911146,20190109, -148,    0
911146,20190110, -185,    0
911146,20190111, -155,    0
911343,20190112, -104,    0
911146,20190113,  -84,    0
911146,20190114,  -81,    0
911146,20190115, -114,    0
911146,20190116,  -60,    0
911146,20190117,  -63,    0
911146,20190118, -109,    0
911146,20190119, -149,    0
911146,20190120, -145,    0
911146,20190121, -140,    0
911146,20190122, -131,    0
911146,20190123, -126,    0
911146,20190124, -144,    0
911146,20190125, -156,    0
911146,20190126,  -89,    0
911146,20190127,  -85,    0
911146,20190128, -116,    0
911146,20190129, -175,    0
911146,20190130, -139,    0
911146,20190131, -173,    0
911146,20190201,  -74,    0
911146,20190202,  -74,    0
911146,20190203, -109,    0
911146,20190204, -123,    0
911146,20190205, -128,    0
911146,20190206,  -73,    0
911146,20190207,  -49,    0
911146,20190208,  -83,    0
911146,20190209,  -60,    0
911146,20190210,  -85,    0
911146,20190211,  -94,    0
911146,20190212, -165,    0
