EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the series of NETHERLANDS, DE BILT (SOUID: 102004)
See file sources.txt for more info.



 SOUID,    DATE,   HU, Q_HU
102004,19030322,   64,    0
102004,19030323,   48,    0
102004,19030324,   83,    0
102004,19030325,   62,    0
102004,19030326,   53,    0
102004,19030327,   75,    0
102004,19030328,   90,    0
102004,19030329,   63,    0
102004,19030330,   77,    0
102004,19030331,   82,    0
102004,19030401,   74,    0
102004,19030402,   70,    0
102004,19030403,   74,    0
102004,19030404,   92,    0
102004,19030405,   71,    0
102004,19030406,   79,    0
102004,19030407,   74,    0
102004,19030408,   75,    0
102004,19030409,   69,    0
102004,19030410,   69,    0
102004,19030411,   70,    0
102004,19030412,   80,    0
102004,19030413,   78,    0
102004,19030414,   71,    0
102004,19030415,   92,    0
102004,19030416,   81,    0
102004,19030417,   79,    0
102004,19030418,   69,    0
102004,19030419,   62,    0
102004,19030420,   71,    0
102004,19030421,   78,    0
102004,19030422,   74,    0
102004,19030423,   91,    0
102004,19030424,   91,    0
102004,19030425,   92,    0
102004,19030426,   90,    0
102004,19030427,   87,    0
102004,19030428,   90,    0
102004,19030429,   82,    0
102004,19030430,   80,    0
102004,19030501,   73,    0
102004,19030502,   81,    0
102004,19030503,   73,    0
102004,19030504,   80,    0
102004,19030505,   76,    0
102004,19030506,   75,    0
102004,19030507,   91,    0
102004,19030508,   80,    0
102004,19030509,   85,    0
102004,19030510,   89,    0
102004,19030511,   81,    0
102004,19030512,   84,    0
102004,19030513,   69,    0
102004,19030514,   73,    0
102004,19030515,   66,    0
102004,19030516,   80,    0
102004,19030517,   81,    0
102004,19030518,   70,    0
102004,19030519,   67,    0
102004,19030520,   75,    0
102004,19030521,   75,    0
102004,19030522,   58,    0
